Gene stable ID,Mouse gene stable ID,Mouse homology type,Mouse Gene-order conservation score,EuclidDist,PearDist,TEC,Duplicated Species
ENSG00000128482,ENSMUSG00000010086,ortholog_one2one,100.0,240.55419490748582,0.024770586055211097,0.375,NA
ENSG00000168003,ENSMUSG00000010095,ortholog_one2one,100.0,323.780252587339,0.2293738878710424,0.0,NA
ENSG00000162231,ENSMUSG00000010097,ortholog_one2one,75.0,456.87168724204093,0.8740229963416419,0.0,NA
ENSG00000162236,ENSMUSG00000010110,ortholog_one2one,100.0,164.06145469856185,0.8249025100735208,0.0,NA
ENSG00000142494,ENSMUSG00000010122,ortholog_one2one,100.0,415.63318329773665,0.4428385383068436,0.0625,NA
ENSG00000173947,ENSMUSG00000010136,ortholog_one2one,100.0,7.965144690322171,0.9187871833351269,0.3125,NA
ENSG00000240505,ENSMUSG00000010142,ortholog_one2one,0.0,19.857818923286132,1.0115682371418446,0.1875,NA
ENSG00000204991,ENSMUSG00000010154,ortholog_one2one,100.0,,,,NA
ENSG00000117707,ENSMUSG00000010175,ortholog_one2one,100.0,28.67513388175828,0.7429117006219146,0.125,NA
ENSG00000161847,ENSMUSG00000010205,ortholog_one2one,100.0,58.596063127985545,0.7001233923021357,0.0,NA
ENSG00000007202,ENSMUSG00000010277,ortholog_one2one,100.0,270.47316246913664,0.2873285338228564,0.0,NA
ENSG00000135974,ENSMUSG00000010290,ortholog_one2one,100.0,36.22183640233407,0.6568080610583116,0.0,NA
ENSG00000151117,ENSMUSG00000010307,ortholog_one2one,100.0,40.25933933495046,0.339928623773756,0.0625,NA
ENSG00000188770,ENSMUSG00000010311,ortholog_one2one,100.0,14.57975038640974,0.10450233378019513,0.25,NA
ENSG00000121101,ENSMUSG00000010342,ortholog_one2one,100.0,1.7947212772011154,0.4514042356061547,0.125,NA
ENSG00000068079,ENSMUSG00000010358,ortholog_one2one,100.0,43.15596236677476,0.45973251385857017,0.0,NA
ENSG00000278023,ENSMUSG00000010362,ortholog_one2one,0.0,115.00516207601883,1.185780279218398,0.5,NA
ENSG00000129559,ENSMUSG00000010376,ortholog_one2one,100.0,440.13624930372106,0.20943527782092142,0.0,NA
ENSG00000108587,ENSMUSG00000010392,ortholog_one2one,50.0,48.3184279585392,0.4644396709450228,0.0,NA
ENSG00000172590,ENSMUSG00000010406,ortholog_one2one,100.0,291.6870149179849,0.5763010748279972,0.0,NA
ENSG00000153498,ENSMUSG00000010435,ortholog_one2one,100.0,0.1408583349372641,1.2743608287868022,0.0,NA
ENSG00000114982,ENSMUSG00000010453,ortholog_one2one,100.0,57.39498833521388,0.5410910532442545,0.0,NA
ENSG00000112319,ENSMUSG00000010461,ortholog_one2one,100.0,5.9916887513234585,0.7462291919719327,0.1875,NA
ENSG00000108001,ENSMUSG00000010476,ortholog_one2one,100.0,6.649450131991759,0.4184714891073197,0.125,NA
ENSG00000196132,ENSMUSG00000010505,ortholog_one2one,50.0,2.08479200788152,0.003581330553605211,0.0625,NA
ENSG00000185104,ENSMUSG00000010517,ortholog_one2one,100.0,51.509439666843896,0.2973931431234883,0.0,NA
ENSG00000163467,ENSMUSG00000010538,ortholog_one2one,100.0,29.055779816949954,0.2847416274234704,0.5,NA
ENSG00000127804,ENSMUSG00000010554,ortholog_one2one,100.0,29.074469293385928,0.5708606473861235,0.0625,NA
ENSG00000092345,ENSMUSG00000010592,ortholog_one2one,50.0,3.0374885967219876,1.1659234918457988,0.0625,NA
ENSG00000255072,ENSMUSG00000010607,ortholog_one2one,0.0,,,,NA
ENSG00000119707,ENSMUSG00000010608,ortholog_one2one,100.0,151.4209900218939,0.6396660160261387,0.0,NA
ENSG00000143801,ENSMUSG00000010609,ortholog_one2one,100.0,282.4440911979408,1.4684220819803306,0.0,NA
ENSG00000060971,ENSMUSG00000010651,ortholog_one2many,50.0,201.33792951444724,0.32330894726929327,0.0625,Human
ENSG00000187091,ENSMUSG00000010660,ortholog_one2one,100.0,62.639066487665296,0.15317106985196993,0.125,NA
ENSG00000149485,ENSMUSG00000010663,ortholog_one2one,100.0,179.30532448365443,0.1142775569162755,0.0,NA
ENSG00000105983,ENSMUSG00000010721,ortholog_one2one,100.0,27.912453668643167,0.3036673957236842,0.0625,NA
ENSG00000120889,ENSMUSG00000010751,ortholog_many2many,0.0,79.95661120189048,1.1325574110510221,0.25,NA
ENSG00000173530,ENSMUSG00000010751,ortholog_many2many,0.0,22.637117961478125,1.098621483196056,0.25,NA
ENSG00000173535,ENSMUSG00000010751,ortholog_many2many,0.0,4.80640607578443,0.8685039834007778,0.2708333333333333,NA
ENSG00000110619,ENSMUSG00000010755,ortholog_one2one,100.0,154.57454251249095,0.7189162703955255,0.0,NA
ENSG00000181649,ENSMUSG00000010760,ortholog_one2one,100.0,27.756652315232937,0.5638532687905529,0.1875,NA
ENSG00000154438,ENSMUSG00000010796,ortholog_one2one,100.0,0.32166499886527805,0.9763880861977344,0.0,NA
ENSG00000105989,ENSMUSG00000010797,ortholog_one2one,75.0,6.473604256109032,0.6480402841039187,0.1875,NA
ENSG00000022355,ENSMUSG00000010803,ortholog_one2one,100.0,422.66420424226925,4.721737565716033e-06,0.0,NA
ENSG00000215045,ENSMUSG00000010825,ortholog_one2one,100.0,15.818015982414433,0.22519700472802529,0.125,NA
ENSG00000100196,ENSMUSG00000010830,ortholog_one2one,100.0,35.765608762412946,0.7253527273301166,0.0625,NA
ENSG00000231256,ENSMUSG00000010841,ortholog_one2one,100.0,0.4996910097111596,0.08203211414013645,0.0,NA
ENSG00000149089,ENSMUSG00000010911,ortholog_one2one,100.0,96.1261423919189,1.9235908617038628,0.0,NA
ENSG00000110435,ENSMUSG00000010914,ortholog_one2one,100.0,90.63445991537706,0.255140222366369,0.0,NA
ENSG00000103043,ENSMUSG00000010936,ortholog_one2one,100.0,22.068206949066514,0.6921090537778649,0.0,NA
ENSG00000153898,ENSMUSG00000011008,ortholog_one2one,75.0,23.5035724452981,0.025513138850954298,0.125,NA
ENSG00000100170,ENSMUSG00000011034,ortholog_one2one,50.0,84.03015468277675,1.064958058773573,0.3125,NA
ENSG00000204673,ENSMUSG00000011096,ortholog_one2one,100.0,137.0692893505367,0.4239468649936107,0.0,NA
ENSG00000154144,ENSMUSG00000011114,ortholog_one2one,75.0,163.5176141998301,0.27890942548214204,0.0,NA
ENSG00000154143,ENSMUSG00000011118,ortholog_one2one,100.0,0.11615061319909796,0.9449940902002196,0.0,NA
ENSG00000185100,ENSMUSG00000011148,ortholog_one2one,100.0,232.60389017278428,0.90126366781752,0.0625,NA
ENSG00000156206,ENSMUSG00000011154,ortholog_one2one,100.0,2.7553980211840483,0.2993445095014109,0.125,NA
ENSG00000185024,ENSMUSG00000011158,ortholog_one2one,100.0,45.389708859264786,0.7656517749573164,0.0,NA
ENSG00000106018,ENSMUSG00000011171,ortholog_one2one,50.0,10.789743788999415,0.4235846129018923,0.0,NA
ENSG00000115758,ENSMUSG00000011179,ortholog_one2one,50.0,204.87824752049707,0.813441787948819,0.0,NA
ENSG00000113272,ENSMUSG00000011254,ortholog_one2one,75.0,11.819035476680554,0.6884884998684297,0.0,NA
ENSG00000090621,ENSMUSG00000011257,ortholog_one2one,100.0,232.24698656367082,1.045817547459036,0.0,NA
ENSG00000283632,ENSMUSG00000011263,ortholog_one2one,100.0,5.43890758532038,0.009166138045234806,0.125,NA
ENSG00000170684,ENSMUSG00000011267,ortholog_one2one,100.0,4.227068096431501,0.19568803369486532,0.0625,NA
ENSG00000214456,ENSMUSG00000011305,ortholog_one2one,100.0,113.39578132999604,1.036131719237976,0.25,NA
ENSG00000105705,ENSMUSG00000011306,ortholog_one2one,100.0,21.501028482406756,0.32823021334183,0.0,NA
ENSG00000142025,ENSMUSG00000011349,ortholog_one2one,50.0,0.037425953672728586,1.5209344887281033,0.0,NA
ENSG00000104808,ENSMUSG00000011382,ortholog_one2one,75.0,78.66918048293007,1.1273703230644867,0.3125,NA
ENSG00000153002,ENSMUSG00000011463,ortholog_one2one,75.0,14160.959320347434,3.28896578738469e-06,0.0,NA
ENSG00000181240,ENSMUSG00000011486,ortholog_one2one,100.0,8.94185705298019,0.040874178395041705,0.1875,NA
ENSG00000105255,ENSMUSG00000011589,ortholog_one2one,100.0,7.4271336238991825,0.00023966992212876015,0.0625,NA
ENSG00000234465,ENSMUSG00000011632,ortholog_one2one,100.0,146.00557694167324,0.69810848113828,0.25,NA
ENSG00000010361,ENSMUSG00000011658,ortholog_one2one,100.0,28.69710934841926,0.2793111645437424,0.0,NA
ENSG00000160460,ENSMUSG00000011751,ortholog_one2one,100.0,87.1599369779375,0.003905869613351931,0.25,NA
ENSG00000171314,ENSMUSG00000011752,ortholog_one2many,100.0,120.39581377329534,0.455885915145842,0.0625,Mouse
ENSG00000226784,ENSMUSG00000011752,ortholog_one2many,0.0,21.65413585236173,0.588166279892167,0.4375,Mouse
ENSG00000067208,ENSMUSG00000011831,ortholog_one2one,100.0,74.21063232903536,0.9556891601580783,0.0,NA
ENSG00000142459,ENSMUSG00000011832,ortholog_one2one,75.0,50.4778190312372,0.04337536429335087,0.0625,NA
ENSG00000104976,ENSMUSG00000011837,ortholog_one2one,100.0,33.901801099128065,0.5826609176625667,0.0,NA
ENSG00000108262,ENSMUSG00000011877,ortholog_one2one,100.0,139.10158809081375,0.0363324851156126,0.0,NA
ENSG00000139433,ENSMUSG00000011884,ortholog_one2one,100.0,455.3252091052706,0.015473074307017498,0.0,NA
ENSG00000140299,ENSMUSG00000011958,ortholog_one2one,100.0,140.80831439620454,0.5434291038362546,0.0,NA
ENSG00000129315,ENSMUSG00000011960,ortholog_one2one,100.0,40.03376196295977,0.8712026395166944,0.0,NA
ENSG00000244486,ENSMUSG00000012017,ortholog_one2one,50.0,14.460008738187117,0.15646535484672563,0.125,NA
ENSG00000138813,ENSMUSG00000012042,ortholog_one2one,100.0,0.05681822160526945,1.214418228222153,0.0,NA
ENSG00000100916,ENSMUSG00000012076,ortholog_one2one,100.0,59.893696791390134,0.15014283236324522,0.0625,NA
ENSG00000099917,ENSMUSG00000012114,ortholog_one2one,50.0,51.78333852561451,0.42606796736635943,0.0,NA
ENSG00000117682,ENSMUSG00000012117,ortholog_one2one,100.0,61.25216663940435,0.23981862161696244,0.0,NA
ENSG00000176092,ENSMUSG00000012123,ortholog_one2one,100.0,87.93240382924657,0.061532843005269844,0.1875,NA
ENSG00000158062,ENSMUSG00000012126,ortholog_one2one,100.0,28.352927970112706,0.6810223480863953,0.125,NA
ENSG00000124003,ENSMUSG00000012187,ortholog_one2one,100.0,345.8686574908507,1.006844866285319,0.3125,NA
ENSG00000226174,ENSMUSG00000012211,ortholog_one2one,100.0,1.0537464821962166,0.45658541247546236,0.0,NA
ENSG00000061492,ENSMUSG00000012282,ortholog_one2one,100.0,0.35584377408136086,0.14935002457802815,0.0,NA
ENSG00000137221,ENSMUSG00000012296,ortholog_one2one,100.0,30.780867768860993,0.6094178554011029,0.0625,NA
ENSG00000135373,ENSMUSG00000012350,ortholog_one2one,100.0,248.92163996270816,0.34147687763531887,0.125,NA
ENSG00000111704,ENSMUSG00000012396,ortholog_one2many,100.0,0.07695936298339998,0.9182189551289236,0.0,Mouse
ENSG00000255192,ENSMUSG00000012396,ortholog_one2many,0.0,0.16299775044793044,0.5783920584107889,0.0,Mouse
ENSG00000174748,ENSMUSG00000012405,ortholog_one2one,100.0,523.8045979225836,0.9906365763268858,0.0,NA
ENSG00000174695,ENSMUSG00000012422,ortholog_one2one,100.0,34.11418546401358,0.9180855136210472,0.0,NA
ENSG00000127954,ENSMUSG00000012428,ortholog_one2one,75.0,56.27527015006655,0.2646346765015497,0.0625,NA
ENSG00000168303,ENSMUSG00000012429,ortholog_one2many,100.0,12.228264335000283,0.6584299575702792,0.25,Human
ENSG00000138160,ENSMUSG00000012443,ortholog_one2one,100.0,54.844083488667245,1.0022515090405937,0.125,NA
ENSG00000106399,ENSMUSG00000012483,ortholog_one2one,100.0,65.66003522387366,1.000483333388689,0.0,NA
ENSG00000168404,ENSMUSG00000012519,ortholog_one2one,100.0,23.138102637225078,0.4720052444686408,0.125,NA
ENSG00000109132,ENSMUSG00000012520,ortholog_one2one,100.0,1.566344843070179,0.053625987834616806,0.0,NA
ENSG00000064419,ENSMUSG00000012535,ortholog_one2one,100.0,87.79541235325736,0.4428121576789821,0.0,NA
ENSG00000104918,ENSMUSG00000012705,ortholog_one2one,100.0,40.427961985161545,1.1318644107387827,0.3125,NA
ENSG00000142513,ENSMUSG00000012777,ortholog_one2one,100.0,0.1254763931522348,0.22221070468933457,0.0,NA
ENSG00000107736,ENSMUSG00000012819,ortholog_one2one,0.0,10.233785566735499,0.686888279398189,0.25,NA
ENSG00000083845,ENSMUSG00000012848,ortholog_one2one,50.0,1743.9257713604763,0.5468336471828614,0.0,NA
ENSG00000132000,ENSMUSG00000012889,ortholog_one2one,100.0,2.3999813980561817,0.5638702012608365,0.125,NA
ENSG00000072071,ENSMUSG00000013033,ortholog_one2one,100.0,176.65884661016523,0.06789528236270015,0.0625,NA
ENSG00000166025,ENSMUSG00000013076,ortholog_one2one,75.0,57.47963504572202,0.24169749375056648,0.0625,NA
ENSG00000244405,ENSMUSG00000013089,ortholog_one2one,100.0,50.32832111446406,0.278079255254695,0.0625,NA
ENSG00000160472,ENSMUSG00000013091,ortholog_one2one,100.0,3.7860937032736635,0.4495696816860595,0.3125,NA
ENSG00000141098,ENSMUSG00000013150,ortholog_one2one,100.0,26.898450998300362,0.2559776398895488,0.0625,NA
ENSG00000124074,ENSMUSG00000013155,ortholog_one2one,100.0,97.23784105060396,1.3579808709328436,0.125,NA
ENSG00000159761,ENSMUSG00000013158,ortholog_one2one,100.0,23.392842827660026,0.8912510494743449,0.4375,NA
ENSG00000159720,ENSMUSG00000013160,ortholog_one2one,100.0,245.60400981467177,0.22222875787500773,0.0,NA
ENSG00000105426,ENSMUSG00000013236,ortholog_one2one,75.0,143.73361762252281,0.38949138280881435,0.125,NA
ENSG00000133065,ENSMUSG00000013275,ortholog_one2one,100.0,68.0751560475289,0.7099214122369104,0.0625,NA
ENSG00000142549,ENSMUSG00000013367,ortholog_one2one,75.0,16.423486972989807,0.0012459412044163454,0.1875,NA
ENSG00000159217,ENSMUSG00000013415,ortholog_one2one,100.0,3.331629659244386,0.007138728518794046,0.0625,NA
ENSG00000167080,ENSMUSG00000013418,ortholog_one2one,100.0,316.56914544459386,0.1027052261486584,0.0625,NA
ENSG00000114853,ENSMUSG00000013419,ortholog_one2one,100.0,50.01671441798336,0.17616194175876942,0.125,NA
ENSG00000188986,ENSMUSG00000013465,ortholog_one2one,100.0,92.68076972113425,0.22380454108751402,0.0,NA
ENSG00000141527,ENSMUSG00000013483,ortholog_one2one,100.0,15.850470854197345,0.3373766377873356,0.125,NA
ENSG00000127419,ENSMUSG00000013495,ortholog_one2one,100.0,42.75893258869137,0.41082167539504033,0.0,NA
ENSG00000064787,ENSMUSG00000013523,ortholog_one2one,100.0,142.04232465390172,0.04829697244872522,0.0,NA
ENSG00000183597,ENSMUSG00000013539,ortholog_one2one,100.0,243.61816900585364,0.5577771537867466,0.0,NA
ENSG00000128918,ENSMUSG00000013584,ortholog_one2one,100.0,23.90920492956094,1.1463248725345887,0.25,NA
ENSG00000158864,ENSMUSG00000013593,ortholog_one2one,100.0,1409.6999344460337,0.1718187745037968,0.0,NA
ENSG00000174226,ENSMUSG00000013611,ortholog_one2one,100.0,20.85356723294093,1.1662052773724543,0.125,NA
ENSG00000138085,ENSMUSG00000013622,ortholog_one2one,100.0,318.0180273046849,0.9570113669692519,0.0,NA
ENSG00000084774,ENSMUSG00000013629,ortholog_one2one,100.0,26.801735995385318,0.6900961063729494,0.0,NA
ENSG00000259823,ENSMUSG00000013643,ortholog_one2one,75.0,14110.900748912272,0.003165940086010899,0.375,NA
ENSG00000175137,ENSMUSG00000013646,ortholog_one2one,100.0,78.69371463613292,0.1253574453723949,0.0,NA
ENSG00000138138,ENSMUSG00000013662,ortholog_one2one,100.0,146.60783200614043,0.2536758542248734,0.0,NA
ENSG00000183559,ENSMUSG00000013668,ortholog_one2one,100.0,0.16711456853521475,,0.0,NA
ENSG00000162734,ENSMUSG00000013698,ortholog_one2one,100.0,334.7340591934232,0.01056454231895676,0.0,NA
ENSG00000204152,ENSMUSG00000013701,ortholog_one2many,50.0,8.159085837770427,1.2145648684083183,0.0625,Mouse
ENSG00000265354,ENSMUSG00000013701,ortholog_one2many,50.0,127.84069788102394,0.5877335811875383,0.0625,Mouse
ENSG00000163154,ENSMUSG00000013707,ortholog_one2one,75.0,15.96444810514293,1.2452642596645447,0.0625,NA
ENSG00000072756,ENSMUSG00000013736,ortholog_one2one,100.0,97.00470486320137,0.7558315500358286,0.0,NA
ENSG00000204371,ENSMUSG00000013787,ortholog_one2one,75.0,182.65676513832787,0.23108222828562053,0.0,NA
ENSG00000130165,ENSMUSG00000013822,ortholog_one2one,75.0,276.3747993928268,0.9892206654021022,0.0,NA
ENSG00000175221,ENSMUSG00000013833,ortholog_one2one,100.0,45.9312188719584,1.002886911177175,0.0625,NA
ENSG00000008513,ENSMUSG00000013846,ortholog_one2one,100.0,32.59040427585691,0.6483677304300532,0.0625,NA
ENSG00000182087,ENSMUSG00000013858,ortholog_one2one,100.0,158.1330466939095,0.5826798306736881,0.0,NA
ENSG00000120925,ENSMUSG00000013878,ortholog_one2one,75.0,5.138445605700544,0.13811069011865695,0.0625,NA
ENSG00000105270,ENSMUSG00000013921,ortholog_one2one,100.0,478.7260426498366,0.10964357789258616,0.125,NA
ENSG00000111245,ENSMUSG00000013936,ortholog_one2one,100.0,11160.599225632986,1.2053020692626149e-06,0.125,NA
ENSG00000158796,ENSMUSG00000013973,ortholog_one2one,100.0,55.51481542529838,0.3277434430023889,0.0,NA
ENSG00000183019,ENSMUSG00000013974,ortholog_one2one,100.0,3.0344818617319906,1.2707103418986352,0.3125,NA
ENSG00000158793,ENSMUSG00000013997,ortholog_one2one,100.0,246.4285044247305,0.3406800444195287,0.0,NA
ENSG00000196092,ENSMUSG00000014030,ortholog_one2one,100.0,3.268630235513151,0.2682893005720999,0.1875,NA
ENSG00000141956,ENSMUSG00000014039,ortholog_one2one,100.0,18.038906606416862,0.5715238450607318,0.0,NA
ENSG00000163961,ENSMUSG00000014074,ortholog_one2one,100.0,27.661431414742452,0.5987049560608985,0.0,NA
ENSG00000213123,ENSMUSG00000014075,ortholog_one2one,100.0,19.608341268046328,0.20680855557309752,0.0,NA
ENSG00000187446,ENSMUSG00000014077,ortholog_one2one,100.0,230.22814926291963,0.473132983250663,0.0,NA
ENSG00000111199,ENSMUSG00000014158,ortholog_one2one,100.0,61.7747233213141,0.11601231284838709,0.375,NA
ENSG00000146021,ENSMUSG00000014164,ortholog_one2one,75.0,11.63402250848368,0.17737030545840682,0.3125,NA
ENSG00000171928,ENSMUSG00000014177,ortholog_one2many,0.0,132.43581044959,0.8719876428471063,0.0,Mouse
ENSG00000175106,ENSMUSG00000014177,ortholog_one2many,100.0,153.23612914054183,0.7133384281745725,0.125,Mouse
ENSG00000168259,ENSMUSG00000014195,ortholog_one2one,100.0,690.5598475676954,0.3061729735870191,0.0,NA
ENSG00000187595,ENSMUSG00000014198,ortholog_one2one,100.0,32.812105026285266,0.9155475043088284,0.25,NA
ENSG00000116161,ENSMUSG00000014226,ortholog_one2one,75.0,127.22113761943571,0.3100105457485053,0.0,NA
ENSG00000103351,ENSMUSG00000014232,ortholog_one2one,100.0,39.30272404134031,0.4863015409057597,0.0,NA
ENSG00000214941,ENSMUSG00000014243,ortholog_one2one,50.0,23.871093768551837,0.7293428324522525,0.0,NA
ENSG00000108474,ENSMUSG00000014245,ortholog_one2one,100.0,10.471474845587181,1.0108184672051126,0.0625,NA
ENSG00000131495,ENSMUSG00000014294,ortholog_one2one,100.0,809.0715561144085,0.3267235665626508,0.0,NA
ENSG00000217930,ENSMUSG00000014301,ortholog_one2many,100.0,36.481441390622365,0.7020208293535699,0.25,Human
ENSG00000126603,ENSMUSG00000014303,ortholog_one2one,100.0,56.09716800908019,0.1526295141747107,0.125,NA
ENSG00000164919,ENSMUSG00000014313,ortholog_one2one,100.0,1917.7765548105522,0.4124989174064153,0.0,NA
ENSG00000122870,ENSMUSG00000014329,ortholog_one2one,100.0,45.51486974961612,0.16094169975187345,0.1875,NA
ENSG00000159202,ENSMUSG00000014349,ortholog_one2one,100.0,45.738800260781034,0.37118730255044896,0.0,NA
ENSG00000159224,ENSMUSG00000014351,ortholog_one2one,100.0,0.45498185719433953,1.0914269636614768,0.0,NA
ENSG00000153214,ENSMUSG00000014353,ortholog_one2one,100.0,72.82859551538827,0.587831415119001,0.0,NA
ENSG00000153107,ENSMUSG00000014355,ortholog_one2one,100.0,107.88953212889903,0.4566771741834941,0.0,NA
ENSG00000153208,ENSMUSG00000014361,ortholog_one2one,100.0,30.748878016911448,0.7991807658276239,0.0625,NA
ENSG00000074319,ENSMUSG00000014402,ortholog_one2one,100.0,32.461537693140315,0.29531985729389976,0.0,NA
ENSG00000110756,ENSMUSG00000014418,ortholog_one2one,100.0,105.17454028621357,1.2256975277585216,0.0,NA
ENSG00000085511,ENSMUSG00000014426,ortholog_one2one,50.0,18.93007113125273,0.46490962197213526,0.0625,NA
ENSG00000103335,ENSMUSG00000014444,ortholog_one2one,100.0,,,,NA
ENSG00000136573,ENSMUSG00000014453,ortholog_one2one,100.0,4.797628810157728,1.019137028183232,0.1875,NA
ENSG00000158717,ENSMUSG00000014470,ortholog_one2one,100.0,,,,NA
ENSG00000206560,ENSMUSG00000014496,ortholog_one2one,100.0,27.595981156050836,0.7289854553073724,0.0,NA
ENSG00000139645,ENSMUSG00000014498,ortholog_one2one,100.0,42.99936680303955,0.4559740634063485,0.0625,NA
ENSG00000078795,ENSMUSG00000014503,ortholog_one2one,50.0,15.676116376506094,0.13957185564501828,0.5,NA
ENSG00000153037,ENSMUSG00000014504,ortholog_one2one,75.0,221.31756961707225,1.1704162440586234,0.0,NA
ENSG00000152672,ENSMUSG00000014542,ortholog_one2one,50.0,168.5196602074147,1.2794593892677042,0.1875,NA
ENSG00000139668,ENSMUSG00000014547,ortholog_one2one,50.0,13.273916766392407,1.3638140718308804,0.0625,NA
ENSG00000131381,ENSMUSG00000014550,ortholog_one2one,50.0,26.72011134573582,0.20587040924748568,0.0,NA
ENSG00000131368,ENSMUSG00000014551,ortholog_one2one,75.0,117.48960560979653,0.405138619088666,0.0,NA
ENSG00000114956,ENSMUSG00000014554,ortholog_one2one,100.0,35.332750329065604,0.4296706751129803,0.0,NA
ENSG00000171735,ENSMUSG00000014592,ortholog_one2one,100.0,205.26911056368195,0.12182843789982867,0.0,NA
ENSG00000184371,ENSMUSG00000014599,ortholog_one2one,100.0,35.31901908225584,0.52946842102302,0.0625,NA
ENSG00000143093,ENSMUSG00000014601,ortholog_one2one,100.0,56.199589465600326,0.32591866239905776,0.0,NA
ENSG00000130294,ENSMUSG00000014602,ortholog_one2one,75.0,251.43507940264325,0.004275684368514998,0.125,NA
ENSG00000156150,ENSMUSG00000014603,ortholog_one2one,100.0,1.2604633078275738,0.006456562790526532,0.0625,NA
ENSG00000108528,ENSMUSG00000014606,ortholog_one2one,100.0,281.33112527531995,0.046437584139456645,0.0,NA
ENSG00000108556,ENSMUSG00000014609,ortholog_one2one,100.0,41.096230213202304,1.1619875543314815,0.4375,NA
ENSG00000103121,ENSMUSG00000014633,ortholog_one2one,100.0,100.51787672048376,0.5987372369276653,0.0,NA
ENSG00000072609,ENSMUSG00000014668,ortholog_one2one,75.0,93.36311576954022,0.6961083073876961,0.0,NA
ENSG00000213892,ENSMUSG00000014686,ortholog_one2one,100.0,1.0237297374241006,1.444569124729832,0.0,NA
ENSG00000105996,ENSMUSG00000014704,ortholog_one2one,100.0,4.945730411990045,0.1425348945099405,0.0625,NA
ENSG00000042980,ENSMUSG00000014725,ortholog_one2one,100.0,14.453225414024674,0.21959372436274083,0.3125,NA
ENSG00000144031,ENSMUSG00000014747,ortholog_one2one,100.0,7.265995885393296,1.3454441397970676,0.3125,NA
ENSG00000144043,ENSMUSG00000014748,ortholog_one2one,100.0,103.69723504173326,0.8672892711316748,0.0,NA
ENSG00000112584,ENSMUSG00000014763,ortholog_one2one,100.0,35.06138457592209,0.4793316232834973,0.0,NA
ENSG00000112592,ENSMUSG00000014767,ortholog_one2one,75.0,57.1803569334444,0.8757668205081142,0.0,NA
ENSG00000008018,ENSMUSG00000014769,ortholog_one2one,100.0,324.33724635267686,0.5797166686572066,0.0,NA
ENSG00000071994,ENSMUSG00000014771,ortholog_one2one,50.0,86.9225055734738,1.5892218620902314,0.0,NA
ENSG00000198719,ENSMUSG00000014773,ortholog_one2one,100.0,20.690536045611093,0.324950627182637,0.0625,NA
ENSG00000140939,ENSMUSG00000014776,ortholog_one2one,100.0,60.9891227821186,0.2705927567328664,0.125,NA
ENSG00000135723,ENSMUSG00000014778,ortholog_one2one,100.0,26.263991028331883,0.2998076385204218,0.0625,NA
ENSG00000196155,ENSMUSG00000014782,ortholog_one2one,100.0,9.854378522131881,1.2633787157167915,0.3125,NA
ENSG00000135740,ENSMUSG00000014786,ortholog_one2one,100.0,8.520452799728575,0.011759133438739244,0.125,NA
ENSG00000102890,ENSMUSG00000014791,ortholog_one2one,100.0,42.66214236080673,0.7025842734428961,0.0,NA
ENSG00000159167,ENSMUSG00000014813,ortholog_one2one,100.0,31.712034198697996,0.7610885014460621,0.125,NA
ENSG00000196123,ENSMUSG00000014837,ortholog_one2one,100.0,81.96222530448185,0.19252219917691327,0.1875,NA
ENSG00000159713,ENSMUSG00000014846,ortholog_one2one,100.0,958.6734855403158,0.31985452757863597,0.0,NA
ENSG00000113318,ENSMUSG00000014850,ortholog_one2one,100.0,26.885123416309142,0.6697566413614573,0.0,NA
ENSG00000160323,ENSMUSG00000014852,ortholog_one2one,100.0,20.322945570311436,0.6916930420109818,0.3125,NA
ENSG00000168701,ENSMUSG00000014856,ortholog_one2one,100.0,223.3573491037568,0.19923265039286386,0.0,NA
ENSG00000205250,ENSMUSG00000014859,ortholog_one2one,100.0,89.26767993240391,0.7124746394038104,0.0,NA
ENSG00000148248,ENSMUSG00000014867,ortholog_one2one,100.0,176.1721788261459,0.8135248918546395,0.0,NA
ENSG00000148291,ENSMUSG00000014873,ortholog_one2one,100.0,33.98679248693552,0.37872460448689105,0.0,NA
ENSG00000128590,ENSMUSG00000014905,ortholog_one2one,75.0,216.27081586640313,0.2609913839528545,0.0,NA
ENSG00000145414,ENSMUSG00000014907,ortholog_one2one,50.0,11.135578768075135,0.7295987763459044,0.0,NA
ENSG00000176105,ENSMUSG00000014932,ortholog_one2one,0.0,22.567557333835694,0.28805656666270807,0.0,NA
ENSG00000213639,ENSMUSG00000014956,ortholog_one2one,50.0,855.6463995161262,0.39757269409008433,0.0,NA
ENSG00000115806,ENSMUSG00000014959,ortholog_one2one,100.0,112.94705022268494,0.5393344930359832,0.0,NA
ENSG00000198860,ENSMUSG00000014980,ortholog_one2one,100.0,28.953773816886635,0.8398015642214045,0.0,NA
ENSG00000253117,ENSMUSG00000015001,ortholog_one2one,100.0,0.12085151084118126,0.19888848252006286,0.0,NA
ENSG00000132294,ENSMUSG00000015002,ortholog_one2one,100.0,100.38853171483817,0.4518453168184966,0.0,NA
ENSG00000167515,ENSMUSG00000015013,ortholog_one2one,100.0,,,,NA
ENSG00000176715,ENSMUSG00000015016,ortholog_one2one,100.0,,,,NA
ENSG00000168872,ENSMUSG00000015023,ortholog_one2one,100.0,27.204933398161362,0.6648585322921197,0.0,NA
ENSG00000141012,ENSMUSG00000015027,ortholog_one2one,100.0,,,,NA
