Gene stable ID,Mouse gene stable ID,Mouse homology type,Mouse Gene-order conservation score,EuclidDist,EuclidDistNorm,EuclidDistLog,PearDist,TEC,Num Human Dupes,Num Mouse Dupes,Duplicated Species,Human Gene Type,Mouse Gene Type,Parental,Daughter,ID,Label,+/-,Human Brain,Human Colon,Human Esophagus,Human Heart,Human Kidney,Human Liver,Human Pancreas,Human Stomach,Mouse Brain,Mouse Colon,Mouse Esophagus,Mouse Heart,Mouse Kidney,Mouse Liver,Mouse Pancreas,Mouse Stomach
ENSG00000016402,ENSMUSG00000020007,ortholog_one2one,100.0,7.973728159675327,0.8762364460710893,3.5983335482280627,0.7002970204319019,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,2.5708604,2.375278,4.1263065,1.0978293,0.16530892,0.27071407,4.3191557,4.969582,0.7641207115833586,0.08398967538738633,0.7626172927705944,0.09342198108865533,0.016903799105014335,0.0,0.0,0.071380901132172
ENSG00000027697,ENSMUSG00000020009,ortholog_one2one,100.0,284.44645863057997,0.6601000350382119,3.839453280800691,0.3756740704525934,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+,31.558847,54.300095,57.38393,52.39317,25.960388,44.830437,20.13566,49.56922,21.930966994712634,307.32858732368635,68.31850402215484,172.12401210302633,33.47544054486027,15.607067114262042,5.20363299111551,84.28502829831416
ENSG00000188596,ENSMUSG00000020014,ortholog_one2one,100.0,2.7833803428434214,0.6936262015895659,1.7625280978500728,0.3676974755542084,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.35915333,0.38161543,0.44367984,0.037722953,0.18978934,0.020553702,0.014668062,0.14165893,2.914030136722507,0.10360706216568534,1.4922530123085762,0.14048104315914733,0.3144027712043967,0.10385395656653366,0.0,0.04279301970851667
ENSG00000059758,ENSMUSG00000020015,ortholog_one2one,100.0,108.96316697691222,0.7034345831663927,3.7786912649674265,0.46905577847263846,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,24.177143,20.64871,20.446533,7.15181,7.4619083,5.2601237,3.577484,10.157624,120.01467809066999,16.8165215654107,14.507320550231933,58.2699593742754,6.523667429467241,9.154829325755857,4.949203957845474,12.837718483463833
ENSG00000084110,ENSMUSG00000020017,ortholog_one2one,100.0,128.74386163848888,0.01020558567432329,1.8144371540430488,5.230999386707236e-05,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.073957905,0.4125351,0.643447,0.20965491,0.29931167,104.40304,0.549998,0.46722353,0.13083768553279232,0.2781707733332773,0.3749730448404343,2.0719254314672715,0.17548945144433134,233.132757812748,0.3376175951019436,0.32831082424085667
ENSG00000139343,ENSMUSG00000020018,ortholog_one2one,100.0,54.06033616287405,0.4550076915143675,3.7789562092193054,0.5814517898895062,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,25.133799,39.850483,47.63172,19.830046,29.879332,28.213762,14.482868,32.73083,14.0553658600504,21.11138932719763,18.995616162093032,23.83812756278655,9.734398250234268,6.93392134076214,2.1418783877540766,8.203430213419564
ENSG00000074527,ENSMUSG00000020019,ortholog_one2one,100.0,38.52402545698807,0.6022452638271947,4.287031497292959,0.3441969047006107,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,6.368977,15.817468,24.455803,25.198584,39.286934,8.838079,18.50678,31.809568,12.452833051679733,10.562999888293328,9.676760090288793,5.9712469128489865,49.434599216169,3.1779030069592964,1.068257875806248,12.004204626371665
ENSG00000136014,ENSMUSG00000020020,ortholog_one2one,100.0,2.898926420181837,1.300555089713463,2.5601716032476998,1.4445546091087669,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,1.2454919,1.3503665,1.442607,0.2544221,0.70466304,0.07087964,1.3893338,0.80555093,0.0,0.011134484205541001,0.04048415651113466,0.3653217767944434,0.0,0.0,0.0,0.0
ENSG00000180263,ENSMUSG00000020021,ortholog_one2one,100.0,20.230682209856827,0.3935642540521016,3.804423627902962,0.22135623996503373,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,2.6987133,7.2207475,5.377284,1.7904066,2.6897476,1.0757147,2.4184265,3.0144432,9.178660776624774,19.95946644515377,16.0682404898976,3.9011965313296297,2.665746752570467,10.033726552178154,0.27312658311206234,4.203970150142093
ENSG00000184752,ENSMUSG00000020022,ortholog_one2one,100.0,257.18728188310996,0.27861617714784453,7.117016059878311,0.20672388494190663,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,14.38559,16.880098,15.344028,25.315165,11.704807,6.962834,4.0816813,11.363299,97.5203776059314,93.33499415662571,85.03783570203096,172.18973238578917,152.59912056954101,65.25267678422703,13.588408463824534,71.52888162836216
ENSG00000057704,ENSMUSG00000020023,ortholog_one2one,100.0,80.38989830707251,0.3477415938149977,5.450008673239047,0.1337140407496047,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,7.693067,9.656448,8.015104,1.5235394,5.4475317,1.1167638,1.1563389,4.1087093,38.66334235954937,70.72941228808587,43.0939874526911,23.070810490056264,11.482259551580265,2.5994487603963634,0.9914710902412963,10.434408173283037
ENSG00000173588,ENSMUSG00000020024,ortholog_one2one,100.0,41.0138763023619,0.5238056924699224,5.202576291788435,0.5731368482882055,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,2.7314885,4.372275,3.892196,3.6045017,2.9111054,1.8631088,3.1666749,3.6177785,27.519519330216,24.4935242787389,15.506356179786067,24.984244345849863,8.556225436791143,4.395709141177246,0.7324029794918153,8.77894705904072
ENSG00000120833,ENSMUSG00000020027,ortholog_one2one,100.0,35.487701346732,0.30686524263350234,3.487531937557196,0.2039281611296857,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,2.0174723,17.115223,8.090645,6.173081,10.416646,7.9866495,2.8820105,13.903245,17.07526622730907,34.8744720818649,14.765237939126633,19.630934946052534,12.418001765801641,18.85699060971048,1.8366949460914135,33.0949724744003
ENSG00000173598,ENSMUSG00000020029,ortholog_one2many,100.0,497.5854663156434,0.6720217417533951,9.018846557147782,0.7331487786618491,0.0,2.0,1,Human,protein_coding,protein_coding,True,False,nan,nan,nan,8.238955,14.046904,20.284847,25.34938,15.84987,4.782365,6.7257133,12.136947,151.00390155670001,365.98222739195467,152.53097605736,99.62048274856402,291.9337820674734,66.9615938305973,21.142173218671136,19.161287762611735
ENSG00000177144,ENSMUSG00000020029,ortholog_one2many,0.0,529.5069495535844,0.8324175876753969,18.476277962637738,0.9769538330442269,,2.0,1,Human,protein_coding,protein_coding,False,True,nan,nan,nan,0.022380976,0.027024912,0.043640673,0.09128287,0.03228864,0.01802607,0.014077768,0.024641816,151.00390155670001,365.98222739195467,152.53097605736,99.62048274856402,291.9337820674734,66.9615938305973,21.142173218671136,19.161287762611735
ENSG00000074590,ENSMUSG00000020032,ortholog_one2one,100.0,30.494240308393653,0.47789162634414056,3.0251018531694815,0.11306065434344936,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,22.139736,9.3883295,9.674677,14.07313,6.752471,3.4655674,2.9967306,7.1106687,47.089853593146195,2.9465507290148536,24.207535770821067,12.180690608521104,4.376135588560817,0.5489687810535626,0.5368010137909914,1.5515557875752002
ENSG00000166046,ENSMUSG00000020034,ortholog_one2one,100.0,97.61326029077313,0.5558362953903169,7.494174673500991,0.41816091645805165,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+,1.9006488,4.249281,5.953449,3.5895908,1.7542458,0.85957,1.4723482,3.6035354,30.036909235839133,20.996416732248534,56.1393362353082,78.47891414689637,13.865169668474765,11.963100606385353,2.55280340521601,11.2238091078233
ENSG00000111783,ENSMUSG00000020037,ortholog_one2one,100.0,1.4863454226856943,0.09112481809155956,1.1973605175212083,0.004081940699560138,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,13.492524,0.02832338,0.025837112,0.017372048,0.01964714,0.017176554,0.05026951,0.01636943,14.212529819030868,0.02032745926415167,0.07272387858990066,0.053125587581418665,0.11457654191053135,1.3121316304130497,0.017319122762185335,0.0
ENSG00000008405,ENSMUSG00000020038,ortholog_one2one,100.0,26.600542101693094,0.5635662093790842,2.7965290462146704,0.6136664909240943,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,14.414266,20.488422,21.516266,9.430735,9.828248,8.200946,6.1212635,17.978256,23.348477317489337,26.933452052705533,14.0965765799767,28.177340926990883,2.3027587461456367,9.336896202954746,1.850629755963184,7.800752943502114
ENSG00000151136,ENSMUSG00000020042,ortholog_one2one,100.0,23.102063140117234,0.8031002524248292,3.8044236290616626,0.4732602649995815,0.2,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,3.795094,0.50848883,10.710681,0.21224919,1.4766035,0.3332645,0.1919188,0.31616575,25.708465975857134,1.2159139612453667,11.607674585826175,7.372121228369482,2.31741625473538,0.211827819814287,0.026545985737802664,0.7538573730257806
ENSG00000100234,ENSMUSG00000020044,ortholog_one2one,50.0,767.259208609113,0.9246464469718142,6.112630816311473,0.675959902140964,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,57.314445,333.26108,445.20688,368.4215,323.39795,33.851353,61.63489,254.23714,77.2529432124315,61.27215842941137,141.30037054765774,57.60160704946512,844.3925650991923,6.518571726899626,3.3810642885609266,31.151903957607967
ENSG00000166598,ENSMUSG00000020048,ortholog_one2one,50.0,771.1052664329986,0.38968908635878535,3.399877708590296,0.81227739765002,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,116.01368,251.96112,171.91365,155.79942,223.02449,356.7129,190.55219,212.68307,456.379085680968,682.146134192269,491.45738022659606,401.7982262021317,474.81359762288935,434.4252052680617,135.12652566787088,454.6810251717623
ENSG00000171759,ENSMUSG00000020051,ortholog_one2one,100.0,1700.745008422629,0.8576799841849384,6.174701869414236,0.46252681016097486,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,1.1528058,0.08033477,0.045486875,0.024722181,61.10012,281.97504,4.0131526,0.048451725,0.8236599792498973,1.293531370148539,0.28464743422177835,0.7000417433616347,1664.4559902804733,847.3467997728361,50.223044544035865,0.9761032603899568
ENSG00000139352,ENSMUSG00000020052,ortholog_one2one,100.0,10.189986101474336,0.9388472704835099,3.63961416784506,0.5733007869316684,0.5,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0048666, GO:0022008, GO:0007399, GO:0030182, GO:0048699","neuron development, neurogenesis, nervous system development, neuron differentiation, generation of neurons","-, -, -, -, -",11.855736,0.18737519,0.06878017,0.022188423,0.02639354,2.2174368,0.18920584,0.48318315,4.903837083469873,0.3775410748198303,0.3578208981860637,7.119591573711567,0.08182236406438699,0.0,0.04546269725073634,0.21240311674365
ENSG00000017427,ENSMUSG00000020053,ortholog_one2one,100.0,588.6865647265047,0.7321231127541478,7.362328435448522,0.28903683810335434,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,"GO:0007165, GO:0007399","signal transduction, nervous system development","+, -",0.33281836,6.4577594,12.008429,5.824183,2.0045102,15.256613,1.7838941,6.6576843,7.762278418473874,11.321825374736761,26.49767333323173,18.365139026580685,7.151434474491474,602.2694387993583,34.91437747285503,26.598196050424303
ENSG00000120860,ENSMUSG00000020056,ortholog_one2one,100.0,85.55173733493226,0.47465172028767827,3.3413422046278547,0.7608400930649797,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,28.574718,34.593582,37.504726,16.665342,24.367031,12.742406,8.036617,26.541145,31.704820633921003,60.67957162958527,54.894406668722105,50.8011704417488,58.344642381265004,75.92112793706757,10.70089103116797,29.37668614212667
ENSG00000136048,ENSMUSG00000020057,ortholog_one2one,100.0,20.57004393287481,0.6700132740599554,2.4107018319537876,0.6722435279391514,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,2.1446981,14.757706,12.888747,5.236453,15.687878,3.48325,5.588797,17.612772,1.6392578621956282,6.913579480047537,14.824155135251175,9.79550752228378,6.152956889013396,0.754124407531529,2.58406279135682,2.4661924431413564
ENSG00000139351,ENSMUSG00000020059,ortholog_one2many,100.0,3.09404391092119,0.6304858558455873,2.146167539599192,0.56398048401944,,1.0,105,Mouse,protein_coding,protein_coding,True,False,nan,nan,nan,0.4597225,0.3276601,0.28710184,0.1392955,0.2298377,0.13116384,0.14422546,0.33851433,1.6641687609244098,0.6854800966878524,1.765509400180654,0.3292575081055667,2.624285859960597,0.23175400256488032,0.03544455143632234,0.46994344589739195
ENSG00000196091,ENSMUSG00000020061,ortholog_one2one,75.0,410.6168374370134,1.2839210388651872,7.406860143167483,1.05092057194337,0.3,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,12.53764,3.154295,1.9699483,2.01596,0.2157361,0.32340464,0.4777728,1.4022876,12.0595708799897,0.16247163249053634,412.57168624280035,0.7264190741496951,0.21626548679557966,0.10414106271995001,0.265187622398828,0.19223107896705469
ENSG00000256870,ENSMUSG00000020062,ortholog_one2one,100.0,179.07009372649202,0.872107388395096,8.95997059037809,0.47176625444583775,0.3333333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.1403043,0.03407972,0.045405086,0.0036580067,1.9376969,0.0053864964,0.02017419,0.01721019,0.231970972814637,143.2008360311977,1.6726435864978322,0.41540603995558567,109.48459178900366,0.05359020889686866,0.19893903862549367,0.44573850601596005
ENSG00000096717,ENSMUSG00000020063,ortholog_one2one,75.0,23.87920842680931,0.6068707975865607,2.897042304802843,0.8821133537584938,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,9.082319,16.965376,14.515861,5.0666456,6.109981,5.7931466,5.841429,11.8616085,16.4535653776927,16.95332357028487,13.362348806659034,25.467365044839198,13.7195030927858,5.377385318458213,1.489776192296678,7.241362735734424
ENSG00000148634,ENSMUSG00000020064,ortholog_one2one,100.0,76.80980551290448,0.4057101436377184,5.903594098263442,0.5876760253970291,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,5.9963484,9.021867,8.7312,3.9372694,5.153299,4.9798536,2.9965956,6.122188,22.924203222652068,38.28495282632207,35.24687956926513,29.545705669071467,48.675302227118664,41.934900076941936,4.19500308754849,17.814753103116534
ENSG00000138347,ENSMUSG00000020067,ortholog_one2one,100.0,41.054089047710036,0.781543403968936,4.951758788282867,0.36499316234359,0.25,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.050705235,0.08854083,0.43379083,29.836428,0.016135808,0.03215161,0.25179496,0.07866417,0.8799674632279068,0.194967367882258,40.6349189896043,38.11566017437203,0.01855249498707767,0.026042675797521998,0.05486544665821833,0.23359981959615436
ENSG00000096746,ENSMUSG00000020069,ortholog_one2one,100.0,69.01591279821191,0.494434179166802,2.791156545887678,0.555033231349547,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,53.10059,75.66798,66.49704,30.347748,45.509193,24.677704,25.060936,54.25256,75.75542247100162,56.065252335810804,48.468093552899326,74.49563921370104,32.49935899947334,8.68537955486614,6.338483542813376,25.685650273705033
ENSG00000204130,ENSMUSG00000020070,ortholog_one2one,100.0,52.40247605285662,0.4172587054880767,3.4547597794179357,0.10518633341814276,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,18.755611,8.881814,8.304404,2.8150175,4.2034845,1.9109359,3.4183295,6.110745,68.65166978079624,11.4927479772809,9.815988585788157,17.494586495918814,8.53900494781106,1.7794627510461796,0.47222831449993036,8.188655340340034
ENSG00000108187,ENSMUSG00000020072,ortholog_one2many,100.0,105.20546724842636,0.5181295153415789,2.7048792885226858,0.19430258118603494,0.0,1.0,2,Mouse,protein_coding,protein_coding,False,False,GO:0009058,biosynthetic process,-,4.7893996,17.463587,4.2200418,1.9607526,61.542046,93.82276,20.666128,29.529514,1.1163198306262954,18.5048828900801,1.1258838527468804,1.1732510161255034,163.30763587233199,94.56470345400062,8.592751024236353,6.272939407675239
ENSG00000060339,ENSMUSG00000020074,ortholog_one2one,100.0,44.188244379771305,0.4500913127195755,3.1950467264605393,0.5483398499289474,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-,20.868952,32.71935,32.995537,13.073391,21.538256,13.869303,14.049611,26.14449,37.57111739086543,48.2526370469346,31.835157529472866,45.49885726004177,34.77770496870326,7.577298020370478,2.102924336003403,21.453801115997432
ENSG00000165732,ENSMUSG00000020075,ortholog_one2one,100.0,40.11217885570179,0.5103393392856721,3.2644774671362056,0.6129798500814119,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,9.381738,31.213812,39.56957,16.70387,17.721659,20.731335,23.0083,33.27477,17.04139273349517,39.8701011594876,43.2661186460465,44.0338726263602,19.983900405359833,9.066194594293787,2.9318425481865833,20.215888940960067
ENSG00000107625,ENSMUSG00000020076,ortholog_one2one,100.0,57.584786792276255,0.4088179553479709,3.020390705775464,0.6211768153569039,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,17.079702,39.792385,36.134502,13.970085,19.987192,10.02502,15.57603,27.673134,52.97327946122349,50.597177576150564,43.66662400936257,41.0151666251583,38.17575545621727,36.85818561664187,10.705041135426633,34.614085091666205
ENSG00000122862,ENSMUSG00000020077,ortholog_one2one,100.0,146.2336748880071,0.7419020088812961,2.8123061930033604,0.7157668252344949,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,54.577183,99.548615,74.29476,72.511116,104.23692,37.13333,15.144771,73.91969,20.16873473316713,40.05465100983383,32.668827363947564,167.87880904680904,51.48342648430816,32.987594553949464,9.004144753564077,19.19060046874783
ENSG00000122958,ENSMUSG00000020078,ortholog_one2one,100.0,78.04032043536583,0.4386341436922885,3.7978404356371014,0.6381412954676489,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,20.368944,27.518505,30.262665,10.296577,15.101376,8.902203,8.072725,20.580826,51.05025848139133,47.85627096701207,43.55373330947537,53.215932437579305,60.61467728791936,31.91199008733257,6.924480123171816,31.27525852944123
ENSG00000156502,ENSMUSG00000020079,ortholog_one2one,100.0,27.1622619352513,0.36180243450688426,2.0188858750370917,0.5356625110046787,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,18.114021,22.218163,20.206766,13.350123,13.213024,13.634507,8.245624,17.553272,27.92967264702507,25.936120408113734,20.9483445107218,34.5647727535041,25.549178401136132,13.778399783831242,3.406997887276207,16.372907821383702
ENSG00000156510,ENSMUSG00000020080,ortholog_one2one,100.0,19.776699541221884,1.1718030988553922,4.62327801356687,1.0090285121510423,0.2,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,1.1969873,3.5193653,0.19911839,0.032617774,13.772472,4.372325,4.3715177,0.48581174,5.808989582231457,16.994096576580596,0.10003109230947366,0.18632126963063333,1.1855546406513102,0.17960851637067435,0.8780899990070573,0.306793261125557
ENSG00000075073,ENSMUSG00000020081,ortholog_one2one,100.0,181.88077961013107,0.5973814728488123,7.743360346670177,0.24664812758884447,0.16666666666666666,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+,0.9137051,167.73819,66.73494,0.846385,0.2844062,0.095650904,0.12264853,53.258854,0.105896031321472,5.370629171062963,0.04181986592131833,0.108062739318967,0.0,0.012041711219914333,0.0,5.63406552968356
ENSG00000171224,ENSMUSG00000020083,ortholog_one2one,100.0,17.93860800999004,0.288157457246553,1.7055120621968172,0.07420124521173499,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,41.948452,7.779212,10.412903,3.53273,8.404914,2.4303823,4.7121425,6.5829277,46.324170014664865,24.542697897052864,14.675420352326567,4.559186770004524,8.250762001838513,3.71148125478897,5.095323411787203,7.3561131063165766
ENSG00000042286,ENSMUSG00000020085,ortholog_one2one,100.0,42.610605428764465,0.5648400264170096,2.550730105105591,0.3623740251355817,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,6.4640536,13.855738,14.11043,7.697051,8.46651,11.930768,2.6087766,10.08036,9.772381150719937,17.966202464930102,53.994243839909835,18.908358008588678,14.271563334511034,11.986228778409126,1.000214732176915,4.154019137002254
ENSG00000099284,ENSMUSG00000020086,ortholog_one2one,100.0,17.92270100087521,0.7511165593835035,2.7146189827870866,0.658063352033361,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,5.9193897,7.8975015,9.541182,3.8678281,5.902045,1.9568704,2.6121686,5.239823,22.84367746296987,4.8709669242104,6.146968714036153,4.89529121198976,6.30880540790334,0.535159757159465,0.19889786171827697,2.99375246774427
ENSG00000156521,ENSMUSG00000020087,ortholog_one2one,100.0,45.42088048549838,0.4469178288003936,3.852113455899491,0.5745011874088595,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,6.920743,11.344429,15.288612,3.4925342,9.878145,7.432859,6.4901853,9.2693205,19.0123803252072,20.395063361878133,30.718539463273732,20.370386186934635,42.869813644662294,22.143654853988398,4.24075969763225,10.708956562045293
ENSG00000079332,ENSMUSG00000020088,ortholog_one2one,100.0,207.3145338746009,0.3022838718253983,5.193158324693908,0.38603558067623023,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,22.163681,33.35938,35.638733,18.27772,20.290056,18.75017,12.366482,28.470919,123.29762127810767,119.43108059185131,131.47640030799968,116.28732208827,84.59409401014676,47.88260131273663,33.368160286829635,62.047475997680266
ENSG00000180817,ENSMUSG00000020089,ortholog_one2one,100.0,246.95543489489475,0.5668939250139966,3.3304332213744154,0.6685943013300293,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,157.77939,117.61729,133.73724,53.12919,95.87028,84.91321,104.56431,100.19174,126.56275897427133,310.61482823225634,182.22360407863937,63.7435011537794,40.1118285829756,183.48046419536163,18.210621696438533,95.7872815599206
ENSG00000148734,ENSMUSG00000020090,ortholog_one2one,100.0,1.2122445909752513,0.1626447556850492,0.6041521185627321,0.011970274456652552,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+,3.1480923,0.053337343,0.06605701,0.015515797,0.044026818,0.007816745,0.007855802,0.032223657,1.9722973685175667,0.21938058088289766,0.30660669396782564,0.026383040199202665,0.008383739069387665,0.0,0.0,0.042095357415459
ENSG00000148730,ENSMUSG00000020091,ortholog_one2one,100.0,74.27716858026588,0.32945860781204944,3.8979151641458123,0.20032321362992977,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0050804,modulation of chemical synaptic transmission,-,25.620277,69.51433,60.1735,30.092995,43.200615,31.211838,22.67389,49.812683,32.568534706717635,95.49328972287667,102.04819526870733,77.30150098625023,58.78963546144883,21.124179647675074,1.134115311177138,48.06923529351053
ENSG00000107719,ENSMUSG00000020092,ortholog_one2one,100.0,13.762119594162058,0.6752874375654742,2.935713203261118,0.7399780817284282,0.14285714285714285,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,7.100112,10.527495,7.014499,2.6260254,3.5918236,0.8694684,3.0802233,7.665768,8.1477424412788,5.360841025000426,15.196899679204067,10.583124884708297,3.3516292538035497,2.8124326447251367,0.24038396877757304,3.2567446185085736
ENSG00000166220,ENSMUSG00000020096,ortholog_one2one,100.0,365.7444759706348,1.387606057837025,9.297828683688246,1.144146812613471,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,0.013822179,0.021442607,0.01717746,0.014082539,0.3943053,0.006999195,0.005403328,0.011497582,9.86823961489206,0.16651136387252133,1.943372845605771,365.620514799815,0.1851421206905103,0.20761747730432267,0.08554406163958533,0.1762896102882483
ENSG00000166224,ENSMUSG00000020097,ortholog_one2one,100.0,112.66118921341317,0.6259016723215753,6.163600871330396,0.9071906952597955,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,8.149569,12.050072,16.027159,3.0529757,9.814798,10.424761,8.6547575,7.9712076,27.672595680417363,77.14994451128294,61.87207331780906,74.07493238459884,32.193866529736034,18.527901537129605,1.3706619149306885,25.52071952087903
ENSG00000166228,ENSMUSG00000020098,ortholog_one2one,100.0,633.7425461647459,0.5485104619753148,6.372270424750495,0.12103651391941972,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,49.47936,90.18745,77.20969,57.176315,122.732376,187.18028,62.288837,82.3159,22.611569733441666,79.8247444374593,5.660675316164003,2.033481513476083,599.007326833607,591.5463588217733,110.13325621507543,81.0840986747123
ENSG00000107731,ENSMUSG00000020099,ortholog_one2one,100.0,42.508960793658886,0.7530566220572813,3.7455968452358213,0.6671953978451819,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+,18.97882,7.736211,13.764149,11.728747,10.155803,2.084511,3.1873245,7.695872,29.127446318176997,45.1557525291409,5.056549186688137,9.385525263117918,3.4266670794293304,0.5516137244377557,0.16385226650116433,20.568697541798798
ENSG00000198246,ENSMUSG00000020100,ortholog_one2one,100.0,33.85541975829609,0.9791855428355913,5.200985212851052,1.4211593658943993,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0006805,xenobiotic metabolic process,+,2.5022328,4.0017176,3.68195,1.0066615,1.8062654,3.9762802,2.046438,4.7476525,9.57855797761083,8.978094820417587,5.780003834158033,10.079452464321188,32.947577529332435,0.538499454337699,0.36193361201258334,5.190549842038773
ENSG00000107738,ENSMUSG00000020101,ortholog_one2one,75.0,42.32090679260613,0.5704636460369886,2.8914223623787447,0.4356243384956574,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,21.022661,42.788834,46.756084,21.405182,14.005721,5.9152513,6.196549,28.048264,23.181384222949703,25.17655017345973,30.9601229248178,47.647672234436335,4.65676318981237,2.98430568031235,0.9351177423719905,7.6926814039946025
ENSG00000118596,ENSMUSG00000020102,ortholog_one2one,100.0,113.67218706654533,0.9002400557985286,6.044539681441596,0.9038991780455217,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,1.5541843,2.1885154,5.286166,6.8918886,2.512455,1.7546377,3.7372024,5.9156013,11.913859178907032,4.5237528528709,5.6865059848384165,2.9910171025490833,74.44066293047244,22.360227909315267,2.09728057640064,90.72283004992413
ENSG00000139263,ENSMUSG00000020105,ortholog_one2one,100.0,23.630160754128482,0.5484362092781677,3.7122703351275734,0.2291260320479126,0.0625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,1.3734647,21.888834,23.430397,3.040661,5.4031186,3.5335958,10.043838,19.387886,2.2334326022486937,37.98006980897467,22.3062011871229,1.1454017760363022,4.438350272098987,1.2769386576297668,0.09575519563523467,5.644755525836363
ENSG00000166295,ENSMUSG00000020107,ortholog_one2one,100.0,124.44440492989004,0.4962686547420736,3.0865606467413405,1.1220584248466945,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan,25.601402,68.37756,68.042366,53.224697,50.013752,31.256504,39.0511,61.630013,104.21211661480523,89.28956329551427,59.092959578316936,103.00240109325246,104.1825259619681,83.36815442835837,16.086572504258566,50.04155680141173
ENSG00000168209,ENSMUSG00000020108,ortholog_one2one,100.0,742.8498713583531,0.9543173368005295,9.842122266122662,1.6315023957436163,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0030182,neuron differentiation,-,111.28824,178.25414,390.83633,154.52599,207.26657,246.98811,532.43866,184.17197,50.401945108655696,64.61834866640373,27.334956174583667,76.90565774876809,18.304577709440597,9.223814092266084,4.04886035505029,24.130551430863903
