Human ID,Gene stable ID,Mouse gene stable ID,Mouse homology type,Mouse Gene-order conservation score,EuclidDist,PearDist,TEC
ENSG00000088827,ENSG00000088827,ENSMUSG00000027322,ortholog_one2one,100.0,20.08041126578353,0.3635237921966624,0.375
ENSG00000088832,ENSG00000088832,ENSMUSG00000032966,ortholog_one2many,75.0,85.51130999676506,0.5942660290567439,0.0
ENSG00000088833,ENSG00000088833,ENSMUSG00000027455,ortholog_one2one,50.0,64.17310904497653,0.41144880649462157,0.0625
ENSG00000088836,ENSG00000088836,ENSMUSG00000074796,ortholog_one2one,100.0,31.022682206633085,0.08088730400481747,0.25
ENSG00000088854,ENSG00000088854,ENSMUSG00000027309,ortholog_one2one,100.0,30.978352829789234,0.4456729173358096,0.0625
,ENSG00000088876,,,,,,
ENSG00000088881,ENSG00000088881,ENSMUSG00000053552,ortholog_one2one,100.0,52.54972229457241,1.0189672127107712,0.5
ENSG00000088882,ENSG00000088882,ENSMUSG00000027408,ortholog_one2one,100.0,14.064439347085896,0.8519346026419276,0.3125
ENSG00000088888,ENSG00000088888,ENSMUSG00000037523,ortholog_one2one,100.0,50.529343536244994,0.3192082876733586,0.125
ENSG00000088899,ENSG00000088899,ENSMUSG00000037703,ortholog_one2one,100.0,107.50863205358401,0.1296681133178662,0.3125
ENSG00000088926,ENSG00000088926,ENSMUSG00000031645,ortholog_one2one,100.0,63.52505288174981,0.019514405457974338,0.125
ENSG00000088930,ENSG00000088930,ENSMUSG00000027433,ortholog_one2one,100.0,89.9846640862944,0.8371277142661188,0.0625
ENSG00000088970,ENSG00000088970,ENSMUSG00000074749,ortholog_one2one,100.0,45.273513719143196,0.7681664511462639,0.1875
ENSG00000088986,ENSG00000088986,ENSMUSG00000009013,ortholog_one2one,100.0,203.28070821170903,0.09590989886172407,0.0
ENSG00000088992,ENSG00000088992,ENSMUSG00000029359,ortholog_one2many,100.0,86.45396324605176,0.756327904687991,0.375
ENSG00000088992,ENSG00000088992,ENSMUSG00000055826,ortholog_one2many,0.0,86.45396324605176,0.756327904687991,0.375
ENSG00000089006,ENSG00000089006,ENSMUSG00000027423,ortholog_one2one,75.0,44.09735565272213,0.5342849726612284,0.0
ENSG00000089009,ENSG00000089009,ENSMUSG00000029614,ortholog_one2one,100.0,778.1959524815776,0.5114241895914818,0.0
ENSG00000089012,ENSG00000089012,ENSMUSG00000078780,ortholog_many2many,0.0,6.412057532881722,0.9411456313420858,0.09375
ENSG00000089012,ENSG00000089012,ENSMUSG00000095028,ortholog_many2many,0.0,6.412057532881722,0.9411456313420858,0.09375
ENSG00000089012,ENSG00000089012,ENSMUSG00000095788,ortholog_many2many,0.0,6.412057532881722,0.9411456313420858,0.09375
ENSG00000089012,ENSG00000089012,ENSMUSG00000037902,ortholog_many2many,0.0,6.412057532881722,0.9411456313420858,0.09375
ENSG00000089012,ENSG00000089012,ENSMUSG00000078783,ortholog_many2many,0.0,6.412057532881722,0.9411456313420858,0.09375
ENSG00000089012,ENSG00000089012,ENSMUSG00000074677,ortholog_many2many,0.0,6.412057532881722,0.9411456313420858,0.09375
ENSG00000089022,ENSG00000089022,ENSMUSG00000029454,ortholog_one2one,100.0,8.91827841596336,0.4509981322826665,0.0
ENSG00000089041,ENSG00000089041,ENSMUSG00000029468,ortholog_one2one,50.0,10.66837393721251,0.5058592090116356,0.1875
ENSG00000089048,ENSG00000089048,ENSMUSG00000045624,ortholog_one2one,100.0,22.35322647494396,0.3600290892521616,0.25
ENSG00000089050,ENSG00000089050,ENSMUSG00000027428,ortholog_one2one,100.0,14.273105070814518,0.3309496141329037,0.0625
ENSG00000089053,ENSG00000089053,ENSMUSG00000029472,ortholog_one2one,100.0,102.5792804944633,1.0461686463549695,0.0
ENSG00000089057,ENSG00000089057,ENSMUSG00000027340,ortholog_one2one,100.0,53.51127278027926,0.5647435206788984,0.25
ENSG00000089060,ENSG00000089060,ENSMUSG00000032754,ortholog_one2one,100.0,31.005297669392725,0.4957317531113603,0.3125
ENSG00000089063,ENSG00000089063,ENSMUSG00000027341,ortholog_one2one,100.0,134.7136181854403,0.30725475679126313,0.0625
ENSG00000089091,ENSG00000089091,ENSMUSG00000037259,ortholog_one2one,100.0,11.209654769094506,0.2895784655999798,0.125
ENSG00000089094,ENSG00000089094,ENSMUSG00000029475,ortholog_one2one,100.0,6.221083480220959,0.5196662297191328,0.125
ENSG00000089101,ENSG00000089101,ENSMUSG00000037143,ortholog_one2one,100.0,2.2056189961455464,0.8626294646889574,0.0625
ENSG00000089116,ENSG00000089116,ENSMUSG00000029595,ortholog_one2one,100.0,1.7989186464949247,0.267263762628166,0.125
ENSG00000089123,ENSG00000089123,ENSMUSG00000039033,ortholog_one2one,100.0,15.069916892137458,1.270313957316546,0.25
ENSG00000089127,ENSG00000089127,ENSMUSG00000029605,ortholog_one2many,0.0,20.35367329025368,0.8827909091243384,0.4140625
ENSG00000089127,ENSG00000089127,ENSMUSG00000053765,ortholog_one2many,0.0,20.35367329025368,0.8827909091243384,0.4140625
ENSG00000089127,ENSG00000089127,ENSMUSG00000001166,ortholog_one2many,100.0,20.35367329025368,0.8827909091243384,0.4140625
ENSG00000089127,ENSG00000089127,ENSMUSG00000052776,ortholog_one2many,100.0,20.35367329025368,0.8827909091243384,0.4140625
ENSG00000089127,ENSG00000089127,ENSMUSG00000066867,ortholog_one2many,100.0,20.35367329025368,0.8827909091243384,0.4140625
ENSG00000089127,ENSG00000089127,ENSMUSG00000001168,ortholog_one2many,0.0,20.35367329025368,0.8827909091243384,0.4140625
ENSG00000089127,ENSG00000089127,ENSMUSG00000066861,ortholog_one2many,100.0,20.35367329025368,0.8827909091243384,0.4140625
ENSG00000089127,ENSG00000089127,ENSMUSG00000032623,ortholog_one2many,0.0,20.35367329025368,0.8827909091243384,0.4140625
ENSG00000089154,ENSG00000089154,ENSMUSG00000041638,ortholog_one2one,100.0,66.38410186330444,0.7900873336978604,0.125
,ENSG00000089157,,,,,,
ENSG00000089159,ENSG00000089159,ENSMUSG00000029528,ortholog_one2one,100.0,77.31714425918175,0.1416419425120884,0.125
ENSG00000089163,ENSG00000089163,ENSMUSG00000029524,ortholog_one2one,100.0,3.022395181782968,0.3375155452546237,0.0625
ENSG00000089169,ENSG00000089169,ENSMUSG00000029608,ortholog_one2one,100.0,17.801527020384455,9.462655041203583e-06,0.0
,ENSG00000089177,,,,,,
ENSG00000089195,ENSG00000089195,ENSMUSG00000037376,ortholog_one2one,100.0,15.030796713083552,0.48587537633532474,0.0625
ENSG00000089199,ENSG00000089199,ENSMUSG00000027350,ortholog_one2one,100.0,129.8761114545137,0.08648531045757113,0.25
ENSG00000089220,ENSG00000089220,ENSMUSG00000047104,ortholog_one2one,0.0,1861.1989261343501,1.2596096696704322,0.5
ENSG00000089225,ENSG00000089225,ENSMUSG00000018263,ortholog_one2one,100.0,51.657607862052956,0.03032557724036189,0.125
ENSG00000089234,ENSG00000089234,ENSMUSG00000029458,ortholog_one2one,100.0,15.45424035076525,0.8515089013641408,0.0625
ENSG00000089248,ENSG00000089248,ENSMUSG00000029616,ortholog_one2one,100.0,249.30171832924384,1.1739611778198533,0.0
ENSG00000089250,ENSG00000089250,ENSMUSG00000029361,ortholog_one2one,100.0,4.2363763939426375,0.5973657496600522,0.1875
ENSG00000089280,ENSG00000089280,ENSMUSG00000030795,ortholog_one2one,100.0,64.98254653445413,0.44635311779674236,0.0625
ENSG00000089289,ENSG00000089289,ENSMUSG00000031221,ortholog_one2many,100.0,148.1643530794894,1.1837872171130948,0.0
,ENSG00000089327,,,,,,
,ENSG00000089335,,,,,,
ENSG00000089351,ENSG00000089351,ENSMUSG00000001248,ortholog_one2one,100.0,101.52226894318487,1.4420303327298813,0.0625
ENSG00000089356,ENSG00000089356,ENSMUSG00000057092,ortholog_one2one,100.0,242.59814492745477,0.682864896945936,0.1875
ENSG00000089472,ENSG00000089472,ENSMUSG00000031209,ortholog_one2one,100.0,48.69713541603044,0.0543476999415643,0.3125
ENSG00000089486,ENSG00000089486,ENSMUSG00000004071,ortholog_one2one,100.0,74.92075857495675,0.012484066812694206,0.0625
,ENSG00000089505,ENSMUSG00000110430,ortholog_one2one,25.0,,,
ENSG00000089558,ENSG00000089558,ENSMUSG00000035355,ortholog_one2one,100.0,2.587830524275856,0.0016946168327420796,0.0625
ENSG00000089597,ENSG00000089597,ENSMUSG00000071650,ortholog_one2one,100.0,278.3311563824119,0.6739625669577602,0.0
ENSG00000089639,ENSG00000089639,ENSMUSG00000036246,ortholog_one2one,75.0,17.945377621016622,1.0866626414429363,0.1875
ENSG00000089682,ENSG00000089682,ENSMUSG00000031433,ortholog_one2one,100.0,6.187372012537251,0.9332720416339781,0.5
ENSG00000089685,ENSG00000089685,ENSMUSG00000017716,ortholog_one2one,100.0,8.92788844005368,0.8807917987700703,0.125
ENSG00000089692,ENSG00000089692,ENSMUSG00000030124,ortholog_one2one,100.0,9.9370309931322,1.2697500829593371,0.375
ENSG00000089693,ENSG00000089693,ENSMUSG00000030120,ortholog_one2one,100.0,262.50268480102363,0.23140819014948144,0.0
ENSG00000089723,ENSG00000089723,ENSMUSG00000021203,ortholog_one2one,100.0,5.366515774586402,0.0923122847990453,0.0625
ENSG00000089737,ENSG00000089737,ENSMUSG00000041645,ortholog_one2one,100.0,151.94441468794395,0.281411529949793,0.0625
ENSG00000089775,ENSG00000089775,ENSMUSG00000056459,ortholog_one2one,100.0,8.845143891331912,0.9750941881107927,0.375
ENSG00000089818,ENSG00000089818,ENSMUSG00000030327,ortholog_one2one,75.0,50.70439435555606,0.04185563541726167,0.0625
ENSG00000089820,ENSG00000089820,ENSMUSG00000031389,ortholog_one2one,100.0,45.45619368398789,1.23422505401749,0.375
ENSG00000089847,ENSG00000089847,ENSMUSG00000054708,ortholog_one2one,0.0,10.787963762715592,0.2937358483482839,0.125
ENSG00000089876,ENSG00000089876,ENSMUSG00000030986,ortholog_one2one,100.0,30.18169228622852,0.48594443031565926,0.0625
ENSG00000089902,ENSG00000089902,ENSMUSG00000037896,ortholog_one2one,100.0,33.627046963144885,0.32432333300203864,0.125
ENSG00000089916,ENSG00000089916,ENSMUSG00000021254,ortholog_one2one,75.0,13.285268279182999,0.6401162294106327,0.25
ENSG00000090006,ENSG00000090006,ENSMUSG00000040488,ortholog_one2one,100.0,329.50053400931307,0.050688136434773545,0.125
ENSG00000090013,ENSG00000090013,ENSMUSG00000040466,ortholog_one2one,100.0,166.9490899239459,0.41178539547132487,0.0625
ENSG00000090020,ENSG00000090020,ENSMUSG00000028854,ortholog_one2one,100.0,46.308771746957426,0.046751437073111024,0.125
ENSG00000090054,ENSG00000090054,ENSMUSG00000021468,ortholog_one2one,50.0,18.30546106327606,0.1788625750007785,0.0625
ENSG00000090060,ENSG00000090060,ENSMUSG00000021111,ortholog_one2one,100.0,55.54436803171763,0.5269926123051084,0.0
ENSG00000090061,ENSG00000090061,ENSMUSG00000021258,ortholog_one2one,100.0,13.055615978703017,0.5624622253151762,0.125
ENSG00000090097,ENSG00000090097,ENSMUSG00000023495,ortholog_one2one,100.0,143.89874700953,0.047782806167280145,0.125
ENSG00000090104,ENSG00000090104,ENSMUSG00000026358,ortholog_one2one,100.0,108.78068557385517,0.15357489750093245,0.4375
ENSG00000090238,ENSG00000090238,ENSMUSG00000042675,ortholog_one2one,100.0,136.22986071613613,0.1311721369532608,0.0
ENSG00000090263,ENSG00000090263,ENSMUSG00000029918,ortholog_one2one,100.0,19.80521009760633,0.7387718655850958,0.0625
ENSG00000090266,ENSG00000090266,ENSMUSG00000002416,ortholog_one2one,100.0,49.587052254878095,0.6057386794610972,0.0
ENSG00000090273,ENSG00000090273,ENSMUSG00000028851,ortholog_one2one,100.0,194.85694327401364,0.4065894748016148,0.0625
ENSG00000090316,ENSG00000090316,ENSMUSG00000079562,ortholog_one2one,100.0,53.722204319396496,0.4339969739880416,0.0625
ENSG00000090339,ENSG00000090339,ENSMUSG00000037405,ortholog_one2one,100.0,63.89556412084366,0.7956139690286662,0.25
ENSG00000090372,ENSG00000090372,ENSMUSG00000030374,ortholog_one2one,100.0,76.33045768940777,0.821472253971081,0.0625
ENSG00000090376,ENSG00000090376,ENSMUSG00000020227,ortholog_one2one,100.0,13.669988114953759,0.2573404460615527,0.5
ENSG00000090382,ENSG00000090382,ENSMUSG00000020177,ortholog_one2one,100.0,381.60376692061334,1.523268373233756,0.5
ENSG00000090402,ENSG00000090402,ENSMUSG00000027790,ortholog_one2one,100.0,3.5107716876199286,0.1755142695370745,0.0625
ENSG00000090432,ENSG00000090432,ENSMUSG00000041241,ortholog_one2one,100.0,68.44069087288783,0.6868298199272989,0.0625
ENSG00000090447,ENSG00000090447,ENSMUSG00000005718,ortholog_one2one,100.0,18.430507025785605,0.7836402430709609,0.4375
ENSG00000090470,ENSG00000090470,ENSMUSG00000041837,ortholog_one2one,100.0,46.18694982539849,0.6202374972255502,0.25
ENSG00000090487,ENSG00000090487,ENSMUSG00000032388,ortholog_one2one,100.0,86.73432491566068,0.5430329757614367,0.0625
ENSG00000090512,ENSG00000090512,ENSMUSG00000022871,ortholog_one2one,75.0,45.666466313735874,0.487387131585012,0.0
ENSG00000090520,ENSG00000090520,ENSMUSG00000004460,ortholog_one2one,100.0,75.03523015584689,0.8192129276878889,0.0
ENSG00000090530,ENSG00000090530,ENSMUSG00000038168,ortholog_one2one,100.0,53.629008748931774,0.20708571240622498,0.3125
ENSG00000090534,ENSG00000090534,ENSMUSG00000022847,ortholog_one2one,100.0,17.730091210252098,0.40304370115279387,0.375
ENSG00000090539,ENSG00000090539,ENSMUSG00000006958,ortholog_one2one,100.0,162.604212423158,0.9584175218607811,0.4375
,ENSG00000090554,ENSMUSG00000110206,ortholog_one2one,100.0,,,
ENSG00000090565,ENSG00000090565,ENSMUSG00000037098,ortholog_one2one,100.0,92.4800075382886,0.06087372489209164,0.125
ENSG00000090581,ENSG00000090581,ENSMUSG00000035521,ortholog_one2one,100.0,134.7095217705926,0.29560441134839477,0.0
,ENSG00000090612,,,,,,
ENSG00000090615,ENSG00000090615,ENSMUSG00000029502,ortholog_one2one,100.0,28.703060924718084,0.49620467489961195,0.125
ENSG00000090621,ENSG00000090621,ENSMUSG00000011257,ortholog_one2one,100.0,264.3267359770043,1.045817547459036,0.3125
ENSG00000090659,ENSG00000090659,ENSMUSG00000065987,ortholog_one2many,75.0,7.988736744262813,0.662060823961307,0.3625
ENSG00000090659,ENSG00000090659,ENSMUSG00000040197,ortholog_one2many,75.0,7.988736744262813,0.662060823961307,0.3625
ENSG00000090659,ENSG00000090659,ENSMUSG00000040165,ortholog_one2many,75.0,7.988736744262813,0.662060823961307,0.3625
ENSG00000090659,ENSG00000090659,ENSMUSG00000031494,ortholog_one2many,75.0,7.988736744262813,0.662060823961307,0.3625
ENSG00000090659,ENSG00000090659,ENSMUSG00000031495,ortholog_one2many,75.0,7.988736744262813,0.662060823961307,0.3625
ENSG00000090661,ENSG00000090661,ENSMUSG00000008206,ortholog_one2one,50.0,70.08270150668727,1.431920904028159,0.1875
ENSG00000090674,ENSG00000090674,ENSMUSG00000004567,ortholog_one2one,100.0,43.45251934783966,0.5751610983004892,0.0625
ENSG00000090686,ENSG00000090686,ENSMUSG00000043411,ortholog_one2one,100.0,27.3116944001216,0.35293180735934215,0.0
ENSG00000090776,ENSG00000090776,ENSMUSG00000031217,ortholog_one2one,100.0,72.36430293452084,0.45133614682876,0.125
ENSG00000090857,ENSG00000090857,ENSMUSG00000033624,ortholog_one2one,0.0,31.223966438618604,0.5516617220389379,0.125
ENSG00000090861,ENSG00000090861,ENSMUSG00000031960,ortholog_one2one,100.0,106.14654418846604,0.2632460562881608,0.0625
ENSG00000090863,ENSG00000090863,ENSMUSG00000003316,ortholog_one2one,75.0,83.06694219086681,0.5314279973203102,0.125
ENSG00000090889,ENSG00000090889,ENSMUSG00000034311,ortholog_one2one,100.0,2.8431229789722283,0.6283808484848264,0.1875
ENSG00000090905,ENSG00000090905,ENSMUSG00000052707,ortholog_one2one,100.0,51.83525101846902,0.47235292514090454,0.125
ENSG00000090924,ENSG00000090924,ENSMUSG00000037552,ortholog_one2one,100.0,29.81671261199369,0.6788207623552189,0.3125
ENSG00000090932,ENSG00000090932,ENSMUSG00000003436,ortholog_one2one,100.0,6.479372937228974,0.015122320169258963,0.0625
ENSG00000090971,ENSG00000090971,ENSMUSG00000035285,ortholog_one2one,100.0,50.59285770312443,0.07733058892324096,0.375
ENSG00000090975,ENSG00000090975,ENSMUSG00000029406,ortholog_one2one,100.0,34.53096663850381,0.9781308022448413,0.3125
ENSG00000090989,ENSG00000090989,ENSMUSG00000036435,ortholog_one2one,100.0,45.611918032594886,0.24554587421497354,0.125
ENSG00000091009,ENSG00000091009,ENSMUSG00000024491,ortholog_one2one,100.0,16.11487894837212,0.35324072252904604,0.25
ENSG00000091010,ENSG00000091010,ENSMUSG00000024497,ortholog_one2one,100.0,0.1938715443847441,0.40961312434692165,0.0
ENSG00000091039,ENSG00000091039,ENSMUSG00000020189,ortholog_one2one,100.0,19.970929210398054,0.9689197868930832,0.1875
ENSG00000091073,ENSG00000091073,ENSMUSG00000004947,ortholog_one2one,75.0,32.01001623603248,0.39886728500171875,0.375
ENSG00000091106,ENSG00000091106,ENSMUSG00000039193,ortholog_one2one,100.0,1.9748997580443701,0.16594193164555882,0.125
ENSG00000091127,ENSG00000091127,ENSMUSG00000057541,ortholog_one2one,75.0,15.849952604964148,0.17740412957717644,0.5
,ENSG00000091128,,,,,,
ENSG00000091129,ENSG00000091129,ENSMUSG00000020598,ortholog_one2one,50.0,42.55314421983709,0.021464546491601566,0.3125
ENSG00000091136,ENSG00000091136,ENSMUSG00000002900,ortholog_one2one,50.0,208.86481429175777,0.1453379380308062,0.125
ENSG00000091137,ENSG00000091137,ENSMUSG00000020651,ortholog_one2one,100.0,1.9651606093270464,0.04029036289318566,0.0625
ENSG00000091138,ENSG00000091138,ENSMUSG00000001225,ortholog_one2one,100.0,249.51808601130665,2.3425835043000554e-05,0.0625
ENSG00000091140,ENSG00000091140,ENSMUSG00000020664,ortholog_one2one,75.0,73.49635098458207,0.4649676367879614,0.0
ENSG00000091157,ENSG00000091157,ENSMUSG00000040560,ortholog_one2one,50.0,11.19453075421024,0.08240932059931516,0.4375
ENSG00000091164,ENSG00000091164,ENSMUSG00000024583,ortholog_one2one,50.0,14.238440097548446,1.0465802117738572,0.0
ENSG00000091181,ENSG00000091181,ENSMUSG00000005364,ortholog_one2one,100.0,0.4449212211688691,1.0807024594706631,0.0
ENSG00000091262,ENSG00000091262,ENSMUSG00000030834,ortholog_one2one,25.0,49.828390534157656,0.034213590460299925,0.25
ENSG00000091317,ENSG00000091317,ENSMUSG00000032434,ortholog_one2one,100.0,78.09675736635651,0.788567369290575,0.0625
ENSG00000091409,ENSG00000091409,ENSMUSG00000027111,ortholog_one2one,100.0,56.81270074699874,0.27038184726562986,0.0625
ENSG00000091428,ENSG00000091428,ENSMUSG00000049044,ortholog_one2one,100.0,59.36389055921566,0.012311731669794934,0.1875
ENSG00000091436,ENSG00000091436,ENSMUSG00000004085,ortholog_one2one,100.0,103.48673038107952,0.20098078517761175,0.3125
ENSG00000091482,ENSG00000091482,ENSMUSG00000041476,ortholog_one2one,100.0,199.76960987966808,0.4875051734360951,0.125
ENSG00000091483,ENSG00000091483,ENSMUSG00000026526,ortholog_one2one,100.0,40.92746275735628,0.18380159373416094,0.0
ENSG00000091490,ENSG00000091490,ENSMUSG00000029189,ortholog_one2one,100.0,39.36527857231593,0.5148697462881414,0.25
ENSG00000091513,ENSG00000091513,ENSMUSG00000032554,ortholog_one2one,100.0,770.0885376199694,0.0029856770667147092,0.3125
ENSG00000091527,ENSG00000091527,ENSMUSG00000032803,ortholog_one2one,100.0,158.48706265176145,0.6000264515989808,0.125
ENSG00000091536,ENSG00000091536,ENSMUSG00000042678,ortholog_one2one,100.0,1.923741215268922,0.47268649358735504,0.0625
ENSG00000091542,ENSG00000091542,ENSMUSG00000042650,ortholog_one2one,100.0,172.1799041374954,0.14770713737140673,0.125
ENSG00000091583,ENSG00000091583,ENSMUSG00000000049,ortholog_one2one,100.0,3438.927634555903,2.964536596539169e-06,0.1875
ENSG00000091592,ENSG00000091592,ENSMUSG00000070390,ortholog_one2many,100.0,17.22615674676011,0.5754608875809528,0.46875
ENSG00000091592,ENSG00000091592,ENSMUSG00000069830,ortholog_one2many,100.0,17.22615674676011,0.5754608875809528,0.46875
ENSG00000091622,ENSG00000091622,ENSMUSG00000040543,ortholog_one2one,100.0,44.373922883723715,0.22896907875902373,0.1875
ENSG00000091640,ENSG00000091640,ENSMUSG00000018287,ortholog_one2one,100.0,82.42475539335568,0.20716539760222863,0.0625
ENSG00000091651,ENSG00000091651,ENSMUSG00000031697,ortholog_one2one,50.0,2.730496189669752,0.38908660547860474,0.0625
ENSG00000091656,ENSG00000091656,ENSMUSG00000025255,ortholog_one2one,75.0,5.832096381622547,0.5931716398803863,0.3125
ENSG00000091664,ENSG00000091664,ENSMUSG00000030500,ortholog_one2one,100.0,3.2125020353982237,0.0010819575222200672,0.0
ENSG00000091704,ENSG00000091704,ENSMUSG00000054446,ortholog_one2one,100.0,50771.63420683095,5.9468904753945395e-06,0.375
ENSG00000091732,ENSG00000091732,ENSMUSG00000039130,ortholog_one2one,100.0,12.628158579894476,0.8650019115337834,0.1875
ENSG00000091831,ENSG00000091831,ENSMUSG00000019768,ortholog_one2one,100.0,3.495101109879089,0.47086774064924797,0.125
ENSG00000091844,ENSG00000091844,ENSMUSG00000019775,ortholog_one2one,100.0,1.5953080196307308,0.04441005139287235,0.0625
ENSG00000091879,ENSG00000091879,ENSMUSG00000031465,ortholog_one2one,100.0,5.402774426832635,0.5241977464936153,0.375
ENSG00000091947,ENSG00000091947,ENSMUSG00000020921,ortholog_one2one,100.0,58.80099308131639,1.2408815829381072,0.25
ENSG00000091972,ENSG00000091972,ENSMUSG00000022661,ortholog_one2one,100.0,3.3584864543729473,0.03344194837693504,0.0625
ENSG00000091986,ENSG00000091986,ENSMUSG00000022665,ortholog_one2one,100.0,67.96219125067529,0.039859795734943915,0.25
ENSG00000092009,ENSG00000092009,ENSMUSG00000022225,ortholog_one2one,100.0,7.991254386456461,0.08477528652284771,0.125
ENSG00000092010,ENSG00000092010,ENSMUSG00000022216,ortholog_one2one,100.0,422.4981256107193,0.8480264589433797,0.0
ENSG00000092020,ENSG00000092020,ENSMUSG00000021022,ortholog_one2one,100.0,26.446119622105936,0.6909022402442114,0.125
ENSG00000092036,ENSG00000092036,ENSMUSG00000022177,ortholog_one2one,100.0,73.46611936593068,1.025736174994778,0.375
ENSG00000092051,ENSG00000092051,ENSMUSG00000022208,ortholog_one2one,100.0,108.93748228163477,0.00014927392226082858,0.25
ENSG00000092054,ENSG00000092054,ENSMUSG00000053093,ortholog_one2one,100.0,2688.9195420312317,0.004087572935888462,0.3125
ENSG00000092067,ENSG00000092067,ENSMUSG00000052435,ortholog_one2one,100.0,0.36679077984882746,0.78866878534603,0.0
ENSG00000092068,ENSG00000092068,ENSMUSG00000022180,ortholog_one2one,100.0,65.0838693401872,0.3257647134767193,0.3125
ENSG00000092094,ENSG00000092094,ENSMUSG00000006289,ortholog_one2one,100.0,33.793954818536086,0.6146393655660849,0.0625
ENSG00000092096,ENSG00000092096,ENSMUSG00000022199,ortholog_one2one,100.0,309.05957514882795,0.00930480977749737,0.3125
ENSG00000092098,ENSG00000092098,ENSMUSG00000047098,ortholog_one2one,100.0,63.644650568510166,0.681068617264212,0.125
ENSG00000092108,ENSG00000092108,ENSMUSG00000020952,ortholog_one2one,100.0,7.74619614398377,1.049265512123615,0.0625
ENSG00000092140,ENSG00000092140,ENSMUSG00000035293,ortholog_one2one,100.0,5.040794601100052,0.5428252920614547,0.375
ENSG00000092148,ENSG00000092148,ENSMUSG00000035247,ortholog_one2one,100.0,65.36757002811534,0.22964410235431676,0.125
ENSG00000092199,ENSG00000092199,ENSMUSG00000060373,ortholog_one2many,100.0,181.62862102189348,0.7781929037717932,0.0
ENSG00000092200,ENSG00000092200,ENSMUSG00000057132,ortholog_one2one,100.0,0.468688529842677,1.4092702078396016,0.0
ENSG00000092201,ENSG00000092201,ENSMUSG00000035726,ortholog_one2one,100.0,93.64535248397418,0.5853036806113701,0.125
ENSG00000092203,ENSG00000092203,ENSMUSG00000016831,ortholog_one2one,100.0,74.40621106621346,0.6201025153014704,0.0625
ENSG00000092208,ENSG00000092208,ENSMUSG00000060121,ortholog_one2one,100.0,9.664439396520677,1.2349618769568917,0.25
ENSG00000092295,ENSG00000092295,ENSMUSG00000022218,ortholog_one2one,100.0,272.36987121336557,0.0031837821293827506,0.3125
ENSG00000092330,ENSG00000092330,ENSMUSG00000007589,ortholog_one2one,100.0,116.05335306867502,0.8647760107588316,0.125
ENSG00000092345,ENSG00000092345,ENSMUSG00000010592,ortholog_one2one,50.0,0.3079185637484282,1.1659234918457988,0.0
ENSG00000092377,ENSG00000092377,ENSMUSG00000025246,ortholog_one2many,0.0,8.716840229460924,1.6495828672648618,0.375
ENSG00000092421,ENSG00000092421,ENSMUSG00000019647,ortholog_one2one,100.0,19.59772152354292,0.15979162614881515,0.375
ENSG00000092439,ENSG00000092439,ENSMUSG00000027365,ortholog_one2one,100.0,14.162631908439113,0.688149925368631,0.0625
ENSG00000092445,ENSG00000092445,ENSMUSG00000027298,ortholog_one2one,100.0,20.291499979709318,0.06739239461269697,0.25
ENSG00000092470,ENSG00000092470,ENSMUSG00000027242,ortholog_one2one,100.0,6.3493623755126345,0.9518755098702544,0.4375
ENSG00000092529,ENSG00000092529,ENSMUSG00000079110,ortholog_one2one,100.0,29.459793674364747,1.116101037798642,0.375
ENSG00000092531,ENSG00000092531,ENSMUSG00000027287,ortholog_one2one,100.0,9.794872307789857,0.6281761568984101,0.0
ENSG00000092607,ENSG00000092607,ENSMUSG00000027868,ortholog_one2one,100.0,11.562502853616639,1.1189624072024298,0.1875
ENSG00000092621,ENSG00000092621,ENSMUSG00000053398,ortholog_one2one,100.0,71.55518834724222,0.7855326944175329,0.25
,ENSG00000092758,,,,,,
ENSG00000092820,ENSG00000092820,ENSMUSG00000052397,ortholog_one2one,50.0,355.44439200235706,0.39085528019699844,0.125
,ENSG00000092841,,,,,,
ENSG00000092847,ENSG00000092847,ENSMUSG00000041530,ortholog_one2one,100.0,13.499477281102541,0.2901377651393834,0.1875
ENSG00000092850,ENSG00000092850,ENSMUSG00000028845,ortholog_one2one,100.0,4.500029827205585,1.0451163645209856,0.25
ENSG00000092853,ENSG00000092853,ENSMUSG00000042489,ortholog_one2one,100.0,1.271222742886809,1.0867645968570319,0.0625
ENSG00000092871,ENSG00000092871,ENSMUSG00000020696,ortholog_one2one,100.0,31.097556555969852,0.5284846796385045,0.1875
ENSG00000092929,ENSG00000092929,ENSMUSG00000057948,ortholog_one2one,100.0,31.469366802045084,0.8287303995010473,0.375
ENSG00000092931,ENSG00000092931,ENSMUSG00000020818,ortholog_one2one,100.0,12.285674784877273,0.7616074196686446,0.0625
ENSG00000092964,ENSG00000092964,ENSMUSG00000022048,ortholog_one2one,100.0,166.50228395188984,0.016138549215488185,0.3125
ENSG00000092969,ENSG00000092969,ENSMUSG00000039239,ortholog_one2one,100.0,6.7405099706985725,0.17738355877926293,0.4375
ENSG00000092978,ENSG00000092978,ENSMUSG00000039210,ortholog_one2one,100.0,4.129969935632284,0.3149080746222206,0.1875
ENSG00000093000,ENSG00000093000,ENSMUSG00000016619,ortholog_one2many,100.0,30.816129494081643,0.915062820426074,0.3125
ENSG00000093000,ENSG00000093000,ENSMUSG00000072878,ortholog_one2many,0.0,30.816129494081643,0.915062820426074,0.3125
